preprint_doi,document,category,version_count,published_doi,pmcid,pmcoa,journal,preprint_date,published_date,time_to_published,doc_distances
10.1101/220608,220608_v1.xml,genetics,1,10.3389/fpsyt.2018.00535,PMC6217001,TRUE,Front_Psychiatry,11/16/17,10/29/18,347 days,1.001974088
10.1101/220616,220616_v1.xml,microbiology,1,10.1186/s12864-018-5094-y,PMC6161345,TRUE,BMC_Genomics,11/17/17,9/27/18,314 days,0.673850249
10.1101/220624,220624_v1.xml,systems biology,1,10.1099/mgen.0.000163,PMC5885015,TRUE,Microb_Genom,11/16/17,3/20/18,124 days,1.22189081
10.1101/220665,220665_v1.xml,immunology,1,10.1371/journal.pone.0207704,PMC6239331,TRUE,PLoS_One,11/16/17,11/16/18,365 days,1.252208271
10.1101/220681,220681_v2.xml,bioinformatics,2,10.1093/nar/gky325,PMC6007662,TRUE,Nucleic_Acids_Res,11/16/17,5/1/18,166 days,0.753106581
10.1101/220707,220707_v2.xml,molecular biology,2,10.1371/journal.pgen.1007465,PMC6049938,TRUE,PLoS_Genet,11/16/17,7/5/18,231 days,1.562614745
10.1101/220715,220715_v1.xml,neuroscience,1,10.1038/s41598-019-51532-y,PMC6811643,TRUE,Sci_Rep,11/16/17,10/23/19,706 days,0.867332746
10.1101/220731,220731_v1.xml,genomics,1,10.7554/elife.33399,PMC5873896,TRUE,eLife,11/16/17,3/27/18,131 days,0.960965651
10.1101/220764,220764_v1.xml,genetics,2,10.1186/s12864-018-5153-4,PMC6198359,TRUE,BMC_Genomics,11/16/17,10/22/18,340 days,0.961208241
10.1101/220806,220806_v1.xml,bioinformatics,1,10.1038/s41598-018-37647-8,PMC6367388,TRUE,Sci_Rep,11/17/17,2/7/19,447 days,1.422156851
10.1101/220830,220830_v1.xml,genomics,2,10.1186/s12864-018-4867-7,PMC6006847,TRUE,BMC_Genomics,11/16/17,6/18/18,214 days,0.74845993
10.1101/220848,220848_v1.xml,bioinformatics,1,10.1371/journal.pcbi.1006142,PMC5983857,TRUE,PLoS_Comput_Biol,11/16/17,5/21/18,186 days,0.80813228
10.1101/220871,220871_v1.xml,bioinformatics,1,10.1534/g3.117.300465,PMC5940139,TRUE,G3_(Bethesda),11/17/17,3/12/18,115 days,0.803643094
10.1101/220897,220897_v1.xml,evolutionary biology,1,10.7717/peerj.5110,PMC6026533,TRUE,PeerJ,11/17/17,6/28/18,223 days,1.574728762
10.1101/220905,220905_v1.xml,neuroscience,1,10.1523/eneuro.0151-18.2018,PMC6071202,TRUE,eNeuro,11/17/17,7/3/18,228 days,1.10407418
10.1101/220921,220921_v1.xml,microbiology,1,10.1038/s41467-018-03205-z,PMC5862964,TRUE,Nat_Commun,11/17/17,3/21/18,124 days,0.938736282
10.1101/220947,220947_v3.xml,genomics,3,10.1534/g3.117.300443,PMC5940132,TRUE,G3_(Bethesda),11/21/17,3/8/18,107 days,1.01461429
10.1101/221044,221044_v1.xml,neuroscience,1,10.1016/j.cub.2018.06.011,PMC6830513,TRUE,Curr_Biol,11/17/17,7/20/18,245 days,1.891733418
10.1101/221200,221200_v1.xml,neuroscience,1,10.7554/elife.33498,PMC5826289,TRUE,eLife,11/17/17,2/9/18,84 days,1.063807088
10.1101/221218,221218_v1.xml,neuroscience,1,10.7554/elife.33456,PMC5947991,TRUE,eLife,11/17/17,4/13/18,147 days,1.301337826
10.1101/221275,221275_v1.xml,neuroscience,1,10.1038/s41598-017-17469-w,PMC5727134,TRUE,Sci_Rep,11/17/17,12/12/17,25 days,0.814695532
10.1101/221291,221291_v1.xml,cell biology,1,10.1038/s41467-018-03135-w,PMC5820297,TRUE,Nat_Commun,11/17/17,2/20/18,95 days,1.174640325
10.1101/221309,221309_v2.xml,bioinformatics,2,10.1186/s13059-018-1536-8,PMC6203272,TRUE,Genome_Biol,11/17/17,10/25/18,342 days,1.22664201
10.1101/221317,221317_v1.xml,neuroscience,1,10.1038/s41598-018-33678-3,PMC6199336,TRUE,Sci_Rep,11/20/17,10/23/18,337 days,1.665797092
10.1101/221333,221333_v4.xml,systems biology,4,10.1186/s12915-018-0546-z,PMC6090939,TRUE,BMC_Biol,11/20/17,8/2/18,255 days,1.053579555
10.1101/221358,221358_v2.xml,developmental biology,2,10.1016/j.cell.2018.03.067,PMC6092419,TRUE,Cell,11/17/17,5/31/18,195 days,3.330930021
10.1101/221366,221366_v1.xml,microbiology,2,10.1371/journal.pone.0206544,PMC6248924,TRUE,PLoS_One,11/17/17,11/21/18,369 days,2.848234323
10.1101/221416,221416_v1.xml,genetics,1,10.1136/annrheumdis-2018-213412,PMC6161669,TRUE,Ann_Rheum_Dis,11/17/17,7/2/18,227 days,1.054169261
10.1101/221424,221424_v1.xml,genomics,1,10.1186/s40168-018-0481-9,PMC5994019,TRUE,Microbiome,11/17/17,6/9/18,204 days,1.115886509
10.1101/221481,221481_v2.xml,genomics,4,10.1093/molbev/msy041,PMC5913675,TRUE,Mol_Biol_Evol,11/17/17,3/20/18,123 days,0.999881214
10.1101/221499,221499_v1.xml,bioinformatics,2,10.1186/s40168-018-0605-2,PMC6298009,TRUE,Microbiome,11/17/17,12/17/18,395 days,2.098299658
10.1101/221523,221523_v1.xml,biochemistry,1,10.1038/s41598-018-29436-0,PMC6063895,TRUE,Sci_Rep,11/17/17,7/27/18,252 days,0.739745883
10.1101/221564,221564_v1.xml,microbiology,1,10.1371/journal.ppat.1006964,PMC5891079,TRUE,PLoS_Pathog,11/17/17,3/28/18,131 days,0.814182532
10.1101/221572,221572_v1.xml,microbiology,1,10.1371/journal.pntd.0006733,PMC6122838,TRUE,PLoS_Negl_Trop_Dis,11/17/17,8/22/18,278 days,1.553135687
10.1101/221580,221580_v1.xml,plant biology,2,10.1534/g3.118.200284,PMC5982821,TRUE,G3_(Bethesda),11/21/17,4/4/18,134 days,1.289224913
10.1101/221705,221705_v1.xml,evolutionary biology,1,10.1371/journal.pgen.1007741,PMC6233928,TRUE,PLoS_Genet,11/17/17,10/22/18,339 days,1.58122905
10.1101/221721,221721_v1.xml,cell biology,1,10.1242/jcs.213306,PMC5963838,TRUE,J_Cell_Sci,11/18/17,3/13/18,115 days,1.078592183
10.1101/221739,221739_v1.xml,epidemiology,1,10.1186/s12940-017-0344-z,PMC5729424,TRUE,Environ_Health,11/21/17,12/13/17,22 days,1.286310966
10.1101/221747,221747_v1.xml,molecular biology,1,10.1016/j.celrep.2018.02.097,PMC5908246,TRUE,Cell_Rep,11/18/17,3/20/18,122 days,1.95529202
10.1101/221812,221812_v1.xml,immunology,1,10.3390/v10030099,PMC5869492,TRUE,Viruses,11/18/17,2/27/18,101 days,1.572520098
10.1101/221846,221846_v1.xml,bioinformatics,1,10.3389/fgene.2019.00121,PMC6390206,TRUE,Front_Genet,11/23/17,2/19/19,453 days,1.217549299
10.1101/221861,221861_v1.xml,genetics,1,10.7717/peerj.5243,PMC6055593,TRUE,PeerJ,11/18/17,7/20/18,244 days,1.504733763
10.1101/221879,221879_v1.xml,genomics,1,10.1038/s41467-018-05452-6,PMC6079029,TRUE,Nat_Commun,11/18/17,8/6/18,261 days,1.499110061
10.1101/221952,221952_v2.xml,genomics,2,10.1093/nar/gky244,PMC6009668,TRUE,Nucleic_Acids_Res,11/18/17,4/6/18,139 days,1.348814796
10.1101/222034,222034_v4.xml,neuroscience,4,10.1038/s41598-018-34137-9,PMC6202414,TRUE,Sci_Rep,11/19/17,10/25/18,340 days,1.648442624
10.1101/222083,222083_v1.xml,synthetic biology,1,10.1038/s41467-018-04227-3,PMC5959871,TRUE,Nat_Commun,11/27/17,5/18/18,172 days,1.800679141
10.1101/222125,222125_v1.xml,neuroscience,1,10.1016/j.stemcr.2018.04.018,PMC5993681,TRUE,Stem_Cell_Reports,11/23/17,5/10/18,168 days,1.126646212
10.1101/222166,222166_v1.xml,neuroscience,1,10.7554/elife.33158,PMC5896876,TRUE,eLife,11/19/17,4/10/18,142 days,0.910862372
10.1101/222182,222182_v1.xml,genomics,1,10.1371/journal.pgen.1007331,PMC5903655,TRUE,PLoS_Genet,11/20/17,4/2/18,133 days,1.687446231
10.1101/222216,222216_v1.xml,neuroscience,2,10.1016/j.nicl.2018.03.032,PMC6051310,TRUE,Neuroimage_Clin,11/20/17,3/27/18,127 days,1.540616479
10.1101/222240,222240_v2.xml,microbiology,2,10.1371/journal.pone.0191530,PMC5773213,TRUE,PLoS_One,11/20/17,1/18/18,59 days,1.024701574
10.1101/222281,222281_v1.xml,neuroscience,1,10.7554/elife.38844,PMC6324880,TRUE,eLife,12/3/17,12/10/18,372 days,1.687028808
10.1101/222299,222299_v1.xml,genomics,1,10.1073/pnas.1711236115,PMC5828575,TRUE,Proc_Natl_Acad_Sci_U_S_A,11/20/17,1/19/18,60 days,1.349030811
10.1101/222364,222364_v2.xml,evolutionary biology,4,10.1016/j.chom.2018.06.001,PMC6054917,TRUE,Cell_Host_Microbe,11/20/17,7/11/18,233 days,2.767770939
10.1101/222398,222398_v2.xml,microbiology,3,10.1038/s41396-019-0392-1,PMC6591120,TRUE,ISME_J,11/20/17,3/19/19,484 days,0.979299153
10.1101/222430,222430_v1.xml,evolutionary biology,1,10.1111/mec.14560,PMC6151167,TRUE,Mol_Ecol,11/20/17,3/22/18,122 days,2.273809554
10.1101/222448,222448_v3.xml,neuroscience,3,10.7554/elife.37606,PMC6303104,TRUE,eLife,2/4/18,12/10/18,309 days,1.460348052
10.1101/222539,222539_v1.xml,physiology,1,10.3389/fphys.2018.01083,PMC6118219,TRUE,Front_Physiol,11/21/17,8/24/18,276 days,0.974964097
10.1101/222554,222554_v1.xml,biochemistry,1,10.1016/j.exger.2018.10.003,PMC6224709,TRUE,Exp_Gerontol,11/21/17,10/6/18,319 days,1.339408534
10.1101/222570,222570_v1.xml,genetics,1,10.1371/journal.pbio.2004218,PMC5749674,TRUE,PLoS_Biol,11/20/17,1/2/18,43 days,0.816971621
10.1101/222588,222588_v1.xml,neuroscience,1,10.1016/j.neuron.2018.05.016,PMC6030445,TRUE,Neuron,11/21/17,5/23/18,183 days,1.820197903
10.1101/222620,222620_v1.xml,cancer biology,1,10.1038/s41467-017-02618-6,PMC5760651,TRUE,Nat_Commun,11/20/17,1/9/18,50 days,1.366528062
10.1101/222638,222638_v1.xml,neuroscience,1,10.3389/fgene.2018.00065,PMC5840150,TRUE,Front_Genet,11/21/17,3/2/18,101 days,2.776566688
10.1101/222646,222646_v3.xml,immunology,3,10.1172/jci.insight.130090,PMC6962026,TRUE,JCI_Insight,11/30/17,11/7/19,707 days,1.145298415
10.1101/222653,222653_v1.xml,neuroscience,1,10.7554/elife.31949,PMC5843408,TRUE,eLife,11/21/17,2/27/18,98 days,0.831436467
10.1101/222661,222661_v1.xml,neuroscience,1,10.3389/fnins.2018.00262,PMC5938416,TRUE,Front_Neurosci,11/23/17,5/1/18,159 days,1.471972874
10.1101/222760,222760_v1.xml,developmental biology,1,10.1242/dev.158501,PMC5818005,TRUE,Development,11/21/17,1/18/18,58 days,1.526626463
10.1101/222810,222810_v3.xml,animal behavior and cognition,3,10.1098/rsos.181415,PMC6366174,TRUE,R_Soc_Open_Sci,11/21/17,1/30/19,435 days,0.974103297
10.1101/222836,222836_v2.xml,bioinformatics,2,10.1002/pld3.52,PMC6508527,TRUE,Plant_Direct,11/21/17,4/11/18,141 days,1.115331102
10.1101/222844,222844_v1.xml,microbiology,1,10.1007/s10482-018-1014-z,PMC5913384,TRUE,Antonie_Van_Leeuwenhoek,11/21/17,1/15/18,55 days,1.263895866
10.1101/222869,222869_v1.xml,genomics,1,10.1093/gbe/evx280,PMC5765565,TRUE,Genome_Biol_Evol,11/23/17,12/26/17,33 days,1.318943155
10.1101/222877,222877_v1.xml,genomics,1,10.1038/s41467-019-09483-5,PMC6449405,TRUE,Nat_Commun,11/21/17,4/4/19,499 days,3.42769029
10.1101/222893,222893_v1.xml,bioinformatics,1,10.1093/bioinformatics/btx781,PMC5925776,TRUE,Bioinformatics,11/21/17,12/8/17,17 days,0.962067588
10.1101/222919,222919_v1.xml,microbiology,1,10.1038/s41598-018-30783-1,PMC6107591,TRUE,Sci_Rep,11/21/17,8/23/18,275 days,0.670249096
10.1101/222927,222927_v1.xml,plant biology,1,10.1186/s12870-019-1693-2,PMC6419808,TRUE,BMC_Plant_Biol,11/21/17,3/15/19,479 days,1.668342269
10.1101/222943,222943_v2.xml,cancer biology,2,10.1038/s41598-018-24679-3,PMC5913269,TRUE,Sci_Rep,11/21/17,4/23/18,153 days,0.842677309
10.1101/222976,222976_v1.xml,plant biology,1,10.1186/s13007-017-0271-6,PMC5757305,TRUE,Plant_Methods,12/5/17,1/8/18,34 days,1.504387162
10.1101/222992,222992_v1.xml,bioinformatics,1,10.12688/f1000research.14561.1,PMC6073097,TRUE,F1000Res,11/21/17,5/29/18,189 days,1.732577177
10.1101/223016,223016_v2.xml,bioinformatics,2,10.1093/gigascience/giy072,PMC6047416,TRUE,Gigascience,11/21/17,6/18/18,209 days,1.191662417
10.1101/223024,223024_v2.xml,physiology,3,10.1038/s41467-019-09798-3,PMC6467870,TRUE,Nat_Commun,11/21/17,4/16/19,511 days,1.251446478
10.1101/223032,223032_v1.xml,genomics,1,10.1534/g3.118.200113,PMC5873916,TRUE,G3_(Bethesda),11/24/17,2/22/18,90 days,1.404462154
10.1101/223057,223057_v1.xml,neuroscience,1,10.3389/fnins.2018.00334,PMC5974228,TRUE,Front_Neurosci,11/21/17,5/23/18,183 days,0.80560701
10.1101/223081,223081_v1.xml,genetics,1,10.1371/journal.pgen.1007650,PMC6143271,TRUE,PLoS_Genet,11/23/17,9/6/18,287 days,0.873455201
10.1101/223123,223123_v1.xml,developmental biology,1,10.1016/j.celrep.2017.12.042,PMC5770342,TRUE,Cell_Rep,11/21/17,1/2/18,42 days,2.030675897
10.1101/223131,223131_v4.xml,cell biology,4,10.1371/journal.pgen.1008061,PMC6553703,TRUE,PLoS_Genet,11/21/17,6/6/19,562 days,0.992535508
10.1101/223149,223149_v1.xml,neuroscience,1,10.7554/elife.34779,PMC5957527,TRUE,eLife,11/21/17,5/8/18,168 days,1.299128183
10.1101/223172,223172_v1.xml,cell biology,1,10.1371/journal.pgen.1007453,PMC6007928,TRUE,PLoS_Genet,11/21/17,6/7/18,198 days,1.408151275
10.1101/223180,223180_v2.xml,bioinformatics,2,10.1186/s13073-019-0638-6,PMC6534875,TRUE,Genome_Med,11/22/17,5/24/19,548 days,1.004281491
10.1101/223198,223198_v1.xml,bioinformatics,1,10.1093/nar/gky537,PMC6125623,TRUE,Nucleic_Acids_Res,1/12/18,6/21/18,160 days,0.781371957
10.1101/223214,223214_v1.xml,genomics,1,10.1186/s12864-018-4945-x,PMC6092841,TRUE,BMC_Genomics,11/22/17,8/14/18,265 days,1.220782554
10.1101/223230,223230_v1.xml,neuroscience,2,10.1371/journal.pone.0192468,PMC5802926,TRUE,PLoS_One,11/22/17,2/7/18,77 days,0.917707167
10.1101/223248,223248_v1.xml,epidemiology,1,10.1093/jnci/djy081,PMC6136927,TRUE,J_Natl_Cancer_Inst,11/21/17,5/17/18,177 days,7.331182642
10.1101/223255,223255_v1.xml,evolutionary biology,1,10.1186/s12915-018-0558-8,PMC6090591,TRUE,BMC_Biol,11/22/17,8/13/18,264 days,1.028183947
10.1101/223297,223297_v1.xml,bioinformatics,1,10.1038/s41592-018-0054-7,PMC6341484,TRUE,Nat_Methods,11/22/17,7/16/18,236 days,6.867391678
10.1101/223305,223305_v2.xml,biochemistry,2,10.1126/sciadv.aar5316,PMC5969821,TRUE,Sci_Adv,11/22/17,5/25/18,184 days,0.759558386
10.1101/223339,223339_v1.xml,systems biology,1,10.1093/bioinformatics/bty440,PMC6223364,TRUE,Bioinformatics,11/22/17,6/1/18,191 days,1.014477398
10.1101/223354,223354_v1.xml,bioinformatics,1,10.1177/2054358118776326,PMC6080076,TRUE,Can_J_Kidney_Health_Dis,11/22/17,6/8/18,198 days,0.986504805
10.1101/223420,223420_v1.xml,epidemiology,1,10.1371/journal.pone.0193837,PMC5864094,TRUE,PLoS_One,11/21/17,3/22/18,121 days,0.655275256
10.1101/223438,223438_v1.xml,genomics,1,10.1038/s42003-018-0168-6,PMC6191438,TRUE,Commun_Biol,11/22/17,10/16/18,328 days,2.087248725
10.1101/223487,223487_v1.xml,ecology,2,10.1038/s41467-018-07703-y,PMC6288160,TRUE,Nat_Commun,11/21/17,12/10/18,384 days,1.303312414
10.1101/223503,223503_v1.xml,evolutionary biology,1,10.1371/journal.pone.0205801,PMC6261030,TRUE,PLoS_One,11/22/17,11/26/18,369 days,1.006469239
10.1101/223529,223529_v1.xml,ecology,1,10.1038/s41598-017-17070-1,PMC5711905,TRUE,Sci_Rep,11/21/17,12/1/17,10 days,2.22158339
10.1101/223545,223545_v1.xml,genomics,1,10.1093/gbe/evy087,PMC5972619,TRUE,Genome_Biol_Evol,11/22/17,5/2/18,161 days,1.299617497
10.1101/223644,223644_v1.xml,bioinformatics,3,10.3390/ijms19082359,PMC6121550,TRUE,Int_J_Mol_Sci,11/23/17,8/10/18,260 days,1.676467466
10.1101/223651,223651_v1.xml,ecology,1,10.1038/s41598-018-26486-2,PMC5974107,TRUE,Sci_Rep,11/24/17,5/29/18,186 days,1.546733047
10.1101/223669,223669_v2.xml,biophysics,2,10.1371/journal.pcbi.1006617,PMC6292649,TRUE,PLoS_Comput_Biol,11/22/17,12/3/18,376 days,1.575732406
10.1101/223677,223677_v1.xml,microbiology,1,10.1128/mspheredirect.00552-17,PMC5750391,TRUE,mSphere,11/23/17,1/3/18,41 days,0.905030953
10.1101/223701,223701_v1.xml,epidemiology,1,10.3389/fmicb.2018.01197,PMC5996243,TRUE,Front_Microbiol,11/28/17,6/5/18,189 days,1.375049899
10.1101/223719,223719_v1.xml,physiology,1,10.1186/s12915-019-0681-1,PMC6694495,TRUE,BMC_Biol,11/22/17,8/15/19,631 days,2.14835436
10.1101/223750,223750_v1.xml,evolutionary biology,1,10.1038/s41467-018-04963-6,PMC6023918,TRUE,Nat_Commun,11/23/17,6/28/18,217 days,1.881719567
10.1101/223776,223776_v1.xml,cancer biology,1,10.1038/s41467-018-05790-5,PMC6102279,TRUE,Nat_Commun,11/22/17,8/20/18,271 days,1.35671377
10.1101/223883,223883_v1.xml,cell biology,1,10.1007/s00125-018-4606-2,PMC6445487,TRUE,Diabetologia,11/22/17,4/27/18,156 days,0.981591414
10.1101/223925,223925_v1.xml,genomics,1,10.1093/nar/gky335,PMC6009599,TRUE,Nucleic_Acids_Res,11/22/17,5/9/18,168 days,0.675010419
10.1101/223933,223933_v1.xml,physiology,1,10.3389/fphys.2018.00214,PMC5864895,TRUE,Front_Physiol,11/22/17,3/16/18,114 days,2.207367347
10.1101/223941,223941_v1.xml,ecology,1,10.1038/s41467-018-03833-5,PMC5917032,TRUE,Nat_Commun,12/14/17,4/25/18,132 days,1.13145509
10.1101/224022,224022_v1.xml,biochemistry,1,10.7554/elife.32354,PMC5858925,TRUE,eLife,11/22/17,3/5/18,103 days,1.632577679
10.1101/224089,224089_v2.xml,ecology,2,10.1371/journal.pone.0205162,PMC6173400,TRUE,PLoS_One,11/23/17,10/5/18,316 days,1.132003257
10.1101/224147,224147_v1.xml,evolutionary biology,2,10.1038/s41467-019-11215-8,PMC6642197,TRUE,Nat_Commun,12/5/17,7/19/19,591 days,1.197795954
10.1101/224188,224188_v1.xml,ecology,1,10.1002/ece3.4289,PMC6144997,TRUE,Ecol_Evol,11/24/17,7/30/18,248 days,1.874938024
10.1101/224238,224238_v1.xml,evolutionary biology,1,10.1371/journal.pone.0204322,PMC6211624,TRUE,PLoS_One,11/23/17,11/1/18,343 days,0.801662103
10.1101/224261,224261_v1.xml,neuroscience,1,10.1038/s41398-018-0190-y,PMC6105686,TRUE,Transl_Psychiatry,11/24/17,8/22/18,271 days,0.9197844
10.1101/224311,224311_v1.xml,genomics,3,10.1093/gigascience/giy086,PMC6065499,TRUE,Gigascience,11/24/17,7/11/18,229 days,1.64650297
10.1101/224337,224337_v1.xml,neuroscience,1,10.7554/elife.38293,PMC6199131,TRUE,eLife,11/25/17,9/24/18,303 days,0.931892341
10.1101/224345,224345_v1.xml,genomics,1,10.1186/s12864-019-5480-0,PMC6364396,TRUE,BMC_Genomics,11/26/17,2/6/19,437 days,1.434871956
10.1101/224378,224378_v1.xml,genomics,1,10.1038/s41467-018-05747-8,PMC6107638,TRUE,Nat_Commun,11/24/17,8/23/18,272 days,2.003719354
10.1101/224428,224428_v2.xml,systems biology,2,10.1016/j.redox.2017.12.008,PMC5975082,TRUE,Redox_Biol,11/24/17,12/21/17,27 days,2.309817229
10.1101/224436,224436_v1.xml,evolutionary biology,1,10.1186/s13062-018-0206-9,PMC5834895,TRUE,Biol_Direct,11/24/17,3/2/18,98 days,1.772701566
10.1101/224451,224451_v1.xml,biophysics,1,10.1038/s41598-018-26730-9,PMC5976724,TRUE,Sci_Rep,11/24/17,5/30/18,187 days,1.383538344
10.1101/224527,224527_v1.xml,bioinformatics,1,10.18632/oncotarget.23099,PMC5788611,TRUE,Oncotarget,11/24/17,12/11/17,17 days,0.921604405
10.1101/224535,224535_v1.xml,bioinformatics,1,10.1186/s13062-018-0208-7,PMC5910613,TRUE,Biol_Direct,11/24/17,4/20/18,147 days,1.029110624
10.1101/224584,224584_v2.xml,evolutionary biology,3,10.1093/ve/vey026,PMC6232428,TRUE,Virus_Evol,12/8/17,11/12/18,339 days,1.967223354
10.1101/224592,224592_v1.xml,genomics,1,10.1038/s41598-018-31093-2,PMC6134106,TRUE,Sci_Rep,11/24/17,9/11/18,291 days,0.886735789
10.1101/224600,224600_v1.xml,biochemistry,1,10.1016/j.chembiol.2018.06.004,PMC6162346,TRUE,Cell_Chem_Biol,11/29/17,6/20/18,203 days,1.495162251
10.1101/224626,224626_v1.xml,developmental biology,2,10.3390/genes9020082,PMC5852578,TRUE,Genes_(Basel),11/24/17,2/10/18,78 days,1.343486956
10.1101/224667,224667_v1.xml,cancer biology,1,10.1038/s41598-018-29054-w,PMC6092344,TRUE,Sci_Rep,11/24/17,8/14/18,263 days,1.097894233
10.1101/224675,224675_v1.xml,evolutionary biology,1,10.1371/journal.pbio.2005056,PMC5966242,TRUE,PLoS_Biol,11/24/17,5/11/18,168 days,0.85141371
10.1101/224691,224691_v1.xml,molecular biology,1,10.1371/journal.pntd.0006473,PMC5955594,TRUE,PLoS_Negl_Trop_Dis,11/24/17,5/4/18,161 days,0.758400459
10.1101/224717,224717_v2.xml,bioinformatics,2,10.1371/journal.pcbi.1006104,PMC5945228,TRUE,PLoS_Comput_Biol,11/24/17,4/30/18,157 days,0.72316815
10.1101/224733,224733_v3.xml,bioinformatics,3,10.1186/s13059-018-1539-5,PMC6219177,TRUE,Genome_Biol,11/25/17,11/6/18,346 days,0.97968288
10.1101/224758,224758_v1.xml,neuroscience,1,10.7554/elife.31557,PMC6108826,TRUE,eLife,11/24/17,6/18/18,206 days,1.613273435
10.1101/224808,224808_v1.xml,plant biology,1,10.1007/s10265-018-1024-y,PMC6015622,TRUE,J_Plant_Res,11/25/17,3/17/18,112 days,1.081109428
10.1101/224840,224840_v1.xml,bioinformatics,2,10.1093/bioinformatics/bty932,PMC6581440,TRUE,Bioinformatics,11/25/17,11/8/18,348 days,1.548139337
10.1101/224956,224956_v1.xml,neuroscience,1,10.3389/fnhum.2017.00420,PMC5573738,TRUE,Front_Hum_Neurosci,11/25/17,8/24/17,-93 days,1.364683172
10.1101/224998,224998_v2.xml,cancer biology,2,10.18632/oncotarget.24551,PMC5871093,TRUE,Oncotarget,11/25/17,2/21/18,88 days,0.759351642
10.1101/225029,225029_v1.xml,immunology,1,10.1371/journal.pone.0198644,PMC5991421,TRUE,PLoS_One,11/25/17,6/6/18,193 days,0.979146796
10.1101/225037,225037_v2.xml,biophysics,2,10.1194/jlr.m082685,PMC5880497,TRUE,J_Lipid_Res,11/25/17,2/8/18,75 days,1.133377241
10.1101/225094,225094_v1.xml,genetics,2,10.3389/fgene.2018.00287,PMC6086009,TRUE,Front_Genet,11/25/17,8/3/18,251 days,2.293214935
10.1101/225102,225102_v1.xml,immunology,2,10.1128/mspheredirect.00120-18,PMC5874443,TRUE,mSphere,11/25/17,3/28/18,123 days,0.9050478
10.1101/225136,225136_v1.xml,cancer biology,3,10.1093/nar/gky946,PMC6277088,TRUE,Nucleic_Acids_Res,11/30/17,10/24/18,328 days,1.552552443
10.1101/225169,225169_v1.xml,genomics,1,10.1038/s41467-018-04668-w,PMC6031652,TRUE,Nat_Commun,11/26/17,7/4/18,220 days,2.04253367
10.1101/225177,225177_v2.xml,genomics,2,10.1093/bioinformatics/btz453,PMC6954660,TRUE,Bioinformatics,11/26/17,6/6/19,557 days,2.249398899
10.1101/225193,225193_v1.xml,genetics,1,10.1186/s13073-018-0527-4,PMC5872584,TRUE,Genome_Med,11/26/17,3/28/18,122 days,0.844785094
10.1101/225235,225235_v1.xml,cancer biology,1,10.1038/s41598-018-21115-4,PMC5809606,TRUE,Sci_Rep,11/26/17,2/12/18,78 days,1.198291985
10.1101/225342,225342_v1.xml,bioinformatics,1,10.1038/s41467-018-07641-9,PMC6269478,TRUE,Nat_Commun,11/27/17,11/30/18,368 days,1.647003394
10.1101/225359,225359_v1.xml,genomics,1,10.1038/s41467-018-05114-7,PMC6045662,TRUE,Nat_Commun,12/7/17,7/13/18,218 days,1.498793798
10.1101/225417,225417_v1.xml,zoology,1,10.1186/s13071-018-2858-9,PMC5930759,TRUE,Parasit_Vectors,11/27/17,5/2/18,156 days,2.101026173
10.1101/225474,225474_v1.xml,neuroscience,2,10.1093/scan/nsy072,PMC6204484,TRUE,Soc_Cogn_Affect_Neurosci,1/22/18,8/22/18,212 days,1.457326975
10.1101/225482,225482_v2.xml,neuroscience,2,10.1177/2398212818779646,PMC6109941,TRUE,Brain_Neurosci_Adv,11/27/17,6/5/18,190 days,1.936754653
10.1101/225524,225524_v1.xml,neuroscience,1,10.1186/s13041-018-0375-6,PMC5984814,TRUE,Mol_Brain,11/27/17,6/1/18,186 days,1.692032126
10.1101/225565,225565_v1.xml,bioinformatics,1,10.1186/s12859-018-2171-9,PMC5935970,TRUE,BMC_Bioinformatics,11/27/17,5/4/18,158 days,0.771180794
10.1101/225573,225573_v3.xml,bioinformatics,4,10.1038/s41598-018-25947-y,PMC5974390,TRUE,Sci_Rep,11/27/17,5/29/18,183 days,1.132535633
10.1101/225581,225581_v2.xml,microbiology,2,10.1186/s40168-018-0461-0,PMC5909246,TRUE,Microbiome,12/11/17,4/20/18,130 days,1.985115006
10.1101/225599,225599_v1.xml,evolutionary biology,1,10.1098/rsif.2018.0135,PMC6228476,TRUE,J_R_Soc_Interface,11/28/17,10/3/18,309 days,1.224097909
10.1101/225607,225607_v1.xml,neuroscience,1,10.1371/journal.pcbi.1006327,PMC6075788,TRUE,PLoS_Comput_Biol,11/27/17,7/24/18,239 days,1.675333975
10.1101/225615,225615_v1.xml,bioengineering,1,10.1371/journal.pone.0197308,PMC5955584,TRUE,PLoS_One,11/28/17,5/16/18,169 days,1.051659776
